file;instance number;r;R;inst type;problem type;model;algorithm;z;best lp + const;root bound;opened facilities;lazy cuts connectivity;lazy cuts coverage;user cuts coverage;node count;time;status;z*;gap z*;gap z lp;id code;comments
datap/pmed13.txt;13;50;15; pmed ; CPIF ;SZ;nobenders;113;113;0;0;0;0;0;0;1.167729;101;113;0;0;13-50-15;
datap/pmed13.txt;13;50;12; pmed ; CPIF ;SZ;nobenders;139;139;0;0;0;0;0;0;1.074468;101;139;0;0;13-50-12;
datap/pmed13.txt;13;50;10; pmed ; CPIF ;SZ;nobenders;160;160;0;0;0;0;0;0;0.921118;101;160;0;0;13-50-10;
datap/pmed13.txt;13;50;8; pmed ; CPIF ;SZ;nobenders;178;178;0;0;0;0;0;0;1.205265;101;178;0;0;13-50-8;
datap/pmed13.txt;13;25;20; pmed ; CPIF ;SZ;nobenders;80;79.981805;0;0;0;0;0;1111;181.367973;102;80;0;0.000227438;13-25-20;
datap/pmed13.txt;13;25;15; pmed ; CPIF ;SZ;nobenders;117;116.982681;0;0;0;0;0;2484;109.13551;102;117;0;0.000148026;13-25-15;
datap/pmed13.txt;13;25;12; pmed ; CPIF ;SZ;nobenders;143;143;0;0;0;0;0;18;4.748556;101;143;0;0;13-25-12;
datap/pmed13.txt;13;25;10; pmed ; CPIF ;SZ;nobenders;164;164;0;0;0;0;0;0;3.671554;101;164;0;0;13-25-10;
datap/pmed13.txt;13;25;8; pmed ; CPIF ;SZ;nobenders;182;182;0;0;0;0;0;2;3.880216;101;182;0;0;13-25-8;
datap/pmed14.txt;14;80;20; pmed ; CPIF ;SZ;nobenders;26;26;0;0;0;0;0;0;2.978595;101;26;0;0;14-80-20;
datap/pmed14.txt;14;80;15; pmed ; CPIF ;SZ;nobenders;52;52;0;0;0;0;0;0;2.994888;101;52;0;0;14-80-15;
datap/pmed14.txt;14;80;12; pmed ; CPIF ;SZ;nobenders;75;75;0;0;0;0;0;0;1.641988;101;75;0;0;14-80-12;
datap/pmed14.txt;14;80;10; pmed ; CPIF ;SZ;nobenders;101;101;0;0;0;0;0;0;2.01722;101;101;0;0;14-80-10;
datap/pmed14.txt;14;80;8; pmed ; CPIF ;SZ;nobenders;122;122;0;0;0;0;0;0;1.27563;101;122;0;0;14-80-8;
datap/pmed14.txt;14;50;20; pmed ; CPIF ;SZ;nobenders;26;26;0;0;0;0;0;0;1.902288;101;26;0;0;14-50-20;
datap/pmed14.txt;14;50;15; pmed ; CPIF ;SZ;nobenders;52;52;0;0;0;0;0;0;0.909705;101;52;0;0;14-50-15;
datap/pmed14.txt;14;50;12; pmed ; CPIF ;SZ;nobenders;75;75;0;0;0;0;0;0;1.099986;101;75;0;0;14-50-12;
datap/pmed14.txt;14;50;10; pmed ; CPIF ;SZ;nobenders;101;101;0;0;0;0;0;0;0.880123;101;101;0;0;14-50-10;
datap/pmed14.txt;14;50;8; pmed ; CPIF ;SZ;nobenders;122;122;0;0;0;0;0;0;1.507598;101;122;0;0;14-50-8;
datap/pmed14.txt;14;25;20;pmed;CPIF;SZ;nobenders;34;34;0;0;0;0;0;521;30.061644;101;34;0;0;14-25-20;
datap/pmed14.txt;14;25;15; pmed ; CPIF ;SZ;nobenders;55;55;0;0;0;0;0;0;3.001007;101;55;0;0;14-25-15;
datap/pmed14.txt;14;25;12; pmed ; CPIF ;SZ;nobenders;79;79;0;0;0;0;0;150;14.884225;101;79;0;0;14-25-12;
datap/pmed14.txt;14;25;10; pmed ; CPIF ;SZ;nobenders;103;103;0;0;0;0;0;0;0.98657;101;103;0;0;14-25-10;
datap/pmed14.txt;14;25;8; pmed ; CPIF ;SZ;nobenders;123;123;0;0;0;0;0;0;0.811662;101;123;0;0;14-25-8;
datap/pmed15.txt;15;80;20; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;1.008472;101;0;0;0;15-80-20;
datap/pmed15.txt;15;80;15; pmed ; CPIF ;SZ;nobenders;15;15;0;0;0;0;0;0;1.173614;101;15;0;0;15-80-15;
datap/pmed15.txt;15;80;12; pmed ; CPIF ;SZ;nobenders;43;43;0;0;0;0;0;0;1.13849;101;43;0;0;15-80-12;
datap/pmed15.txt;15;80;10; pmed ; CPIF ;SZ;nobenders;64;64;0;0;0;0;0;0;1.596292;101;64;0;0;15-80-10;
datap/pmed15.txt;15;80;8; pmed ; CPIF ;SZ;nobenders;84;84;0;0;0;0;0;0;1.422281;101;84;0;0;15-80-8;
datap/pmed15.txt;15;50;20; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;1.141816;101;0;0;0;15-50-20;
datap/pmed15.txt;15;50;15; pmed ; CPIF ;SZ;nobenders;15;15;0;0;0;0;0;0;1.233835;101;15;0;0;15-50-15;
datap/pmed15.txt;15;50;12; pmed ; CPIF ;SZ;nobenders;43;43;0;0;0;0;0;0;0.993848;101;43;0;0;15-50-12;
datap/pmed15.txt;15;50;10; pmed ; CPIF ;SZ;nobenders;64;64;0;0;0;0;0;0;1.27194;101;64;0;0;15-50-10;
datap/pmed15.txt;15;50;8; pmed ; CPIF ;SZ;nobenders;84;84;0;0;0;0;0;0;0.81519;101;84;0;0;15-50-8;
datap/pmed15.txt;15;25;20; pmed ; CPIF ;SZ;nobenders;13;13;0;0;0;0;0;0;1.439333;101;13;0;0;15-25-20;
datap/pmed15.txt;15;25;15; pmed ; CPIF ;SZ;nobenders;18;18;0;0;0;0;0;518;62.271327;101;18;0;0;15-25-15;
datap/pmed15.txt;15;25;12; pmed ; CPIF ;SZ;nobenders;44;44;0;0;0;0;0;0;1.002413;101;44;0;0;15-25-12;
datap/pmed15.txt;15;25;10; pmed ; CPIF ;SZ;nobenders;64;64;0;0;0;0;0;0;1.012149;101;64;0;0;15-25-10;
datap/pmed15.txt;15;25;8; pmed ; CPIF ;SZ;nobenders;84;84;0;0;0;0;0;0;0.959697;101;84;0;0;15-25-8;
datap/pmed16.txt;16;80;20; pmed ; CPIF ;SZ;nobenders;196;196;0;0;0;0;0;0;3.047041;101;196;0;0;16-80-20;
datap/pmed16.txt;16;80;15; pmed ; CPIF ;SZ;nobenders;273;273;0;0;0;0;0;0;3.896315;101;273;0;0;16-80-15;
datap/pmed16.txt;16;80;12; pmed ; CPIF ;SZ;nobenders;307;307;0;0;0;0;0;0;0.53562;101;307;0;0;16-80-12;
datap/pmed16.txt;16;80;10; pmed ; CPIF ;SZ;nobenders;331;331;0;0;0;0;0;0;1.136643;101;331;0;0;16-80-10;
datap/pmed16.txt;16;80;8; pmed ; CPIF ;SZ;nobenders;345;345;0;0;0;0;0;0;0.813741;101;345;0;0;16-80-8;
datap/pmed16.txt;16;50;20; pmed ; CPIF ;SZ;nobenders;196;196;0;0;0;0;0;0;5.659597;101;196;0;0;16-50-20;
datap/pmed16.txt;16;50;15; pmed ; CPIF ;SZ;nobenders;273;273;0;0;0;0;0;0;6.315713;101;273;0;0;16-50-15;
datap/pmed16.txt;16;50;12; pmed ; CPIF ;SZ;nobenders;307;307;0;0;0;0;0;0;1.83078;101;307;0;0;16-50-12;
datap/pmed16.txt;16;50;10; pmed ; CPIF ;SZ;nobenders;331;331;0;0;0;0;0;0;1.547296;101;331;0;0;16-50-10;
datap/pmed16.txt;16;50;8; pmed ; CPIF ;SZ;nobenders;345;345;0;0;0;0;0;0;2.24687;101;345;0;0;16-50-8;
datap/pmed16.txt;16;25;20; pmed ; CPIF ;SZ;nobenders;234;234;0;0;0;0;0;0;0.759097;101;234;0;0;16-25-20;
datap/pmed16.txt;16;25;15; pmed ; CPIF ;SZ;nobenders;304;304;0;0;0;0;0;0;0.621213;101;304;0;0;16-25-15;
datap/pmed16.txt;16;25;12; pmed ; CPIF ;SZ;nobenders;335;335;0;0;0;0;0;0;0.9136;101;335;0;0;16-25-12;
datap/pmed16.txt;16;25;10; pmed ; CPIF ;SZ;nobenders;356;356;0;0;0;0;0;0;0.941212;101;356;0;0;16-25-10;
datap/pmed16.txt;16;25;8; pmed ; CPIF ;SZ;nobenders;362;362;0;0;0;0;0;0;0.682687;101;362;0;0;16-25-8;
datap/pmed17.txt;17;80;20; pmed ; CPIF ;SZ;nobenders;141;141;0;0;0;0;0;0;19.278437;101;141;0;0;17-80-20;
datap/pmed17.txt;17;80;15; pmed ; CPIF ;SZ;nobenders;216;216;0;0;0;0;0;0;2.563302;101;216;0;0;17-80-15;
datap/pmed17.txt;17;80;12; pmed ; CPIF ;SZ;nobenders;259;259;0;0;0;0;0;0;2.121265;101;259;0;0;17-80-12;
datap/pmed17.txt;17;80;10; pmed ; CPIF ;SZ;nobenders;290;290;0;0;0;0;0;0;2.498399;101;290;0;0;17-80-10;
datap/pmed17.txt;17;80;8; pmed ; CPIF ;SZ;nobenders;315;315;0;0;0;0;0;0;1.170067;101;315;0;0;17-80-8;
datap/pmed17.txt;17;50;20; pmed ; CPIF ;SZ;nobenders;141;141;0;0;0;0;0;0;15.765575;101;141;0;0;17-50-20;
datap/pmed17.txt;17;50;15; pmed ; CPIF ;SZ;nobenders;216;216;0;0;0;0;0;0;5.4663;101;216;0;0;17-50-15;
datap/pmed17.txt;17;50;12; pmed ; CPIF ;SZ;nobenders;259;259;0;0;0;0;0;0;1.319478;101;259;0;0;17-50-12;
datap/pmed17.txt;17;50;10; pmed ; CPIF ;SZ;nobenders;290;290;0;0;0;0;0;0;3.702482;101;290;0;0;17-50-10;
datap/pmed17.txt;17;50;8; pmed ; CPIF ;SZ;nobenders;315;315;0;0;0;0;0;0;1.915356;101;315;0;0;17-50-8;
datap/pmed17.txt;17;25;20; pmed ; CPIF ;SZ;nobenders;141;141;0;0;0;0;0;0;5.26123;101;141;0;0;17-25-20;
datap/pmed17.txt;17;25;15; pmed ; CPIF ;SZ;nobenders;216;216;0;0;0;0;0;0;1.781965;101;216;0;0;17-25-15;
datap/pmed17.txt;17;25;12; pmed ; CPIF ;SZ;nobenders;259;259;0;0;0;0;0;0;0.751365;101;259;0;0;17-25-12;
datap/pmed17.txt;17;25;10; pmed ; CPIF ;SZ;nobenders;290;290;0;0;0;0;0;0;1.829977;101;290;0;0;17-25-10;
datap/pmed17.txt;17;25;8; pmed ; CPIF ;SZ;nobenders;315;315;0;0;0;0;0;0;0.616835;101;315;0;0;17-25-8;
datap/pmed18.txt;18;80;20; pmed ; CPIF ;SZ;nobenders;45;45;0;0;0;0;0;36;40.752964;101;45;0;0;18-80-20;
datap/pmed18.txt;18;80;15; pmed ; CPIF ;SZ;nobenders;106;106;0;0;0;0;0;0;5.802378;101;106;0;0;18-80-15;
datap/pmed18.txt;18;80;12; pmed ; CPIF ;SZ;nobenders;150;150;0;0;0;0;0;0;4.082156;101;150;0;0;18-80-12;
datap/pmed18.txt;18;80;10; pmed ; CPIF ;SZ;nobenders;185;185;0;0;0;0;0;0;5.022218;101;185;0;0;18-80-10;
datap/pmed18.txt;18;80;8; pmed ; CPIF ;SZ;nobenders;219;219;0;0;0;0;0;0;4.404334;101;219;0;0;18-80-8;
datap/pmed18.txt;18;50;20; pmed ; CPIF ;SZ;nobenders;45;45;0;0;0;0;0;31;23.842452;101;45;0;0;18-50-20;
datap/pmed18.txt;18;50;15; pmed ; CPIF ;SZ;nobenders;106;106;0;0;0;0;0;0;5.509247;101;106;0;0;18-50-15;
datap/pmed18.txt;18;50;12; pmed ; CPIF ;SZ;nobenders;150;150;0;0;0;0;0;0;1.799919;101;150;0;0;18-50-12;
datap/pmed18.txt;18;50;10; pmed ; CPIF ;SZ;nobenders;185;185;0;0;0;0;0;0;3.300093;101;185;0;0;18-50-10;
datap/pmed18.txt;18;50;8; pmed ; CPIF ;SZ;nobenders;219;219;0;0;0;0;0;0;3.565945;101;219;0;0;18-50-8;
datap/pmed18.txt;18;25;20;pmed;CPIF;SZ;nobenders;50;50;0;0;0;0;0;1392;399.892022;101;50;0;0;18-25-20;
datap/pmed18.txt;18;25;15; pmed ; CPIF ;SZ;nobenders;111;111;0;0;0;0;0;33;49.466201;101;111;0;0;18-25-15;
datap/pmed18.txt;18;25;12; pmed ; CPIF ;SZ;nobenders;153;153;0;0;0;0;0;0;2.630337;101;153;0;0;18-25-12;
datap/pmed18.txt;18;25;10; pmed ; CPIF ;SZ;nobenders;187;187;0;0;0;0;0;0;1.518348;101;187;0;0;18-25-10;
datap/pmed18.txt;18;25;8; pmed ; CPIF ;SZ;nobenders;221;221;0;0;0;0;0;0;1.26638;101;221;0;0;18-25-8;
datap/pmed19.txt;19;80;20; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;5.710279;101;0;0;0;19-80-20;
datap/pmed19.txt;19;80;15; pmed ; CPIF ;SZ;nobenders;28;28;0;0;0;0;0;0;3.122611;101;28;0;0;19-80-15;
datap/pmed19.txt;19;80;12; pmed ; CPIF ;SZ;nobenders;62;62;0;0;0;0;0;0;4.150011;101;62;0;0;19-80-12;
datap/pmed19.txt;19;80;10; pmed ; CPIF ;SZ;nobenders;89;89;0;0;0;0;0;0;3.950054;101;89;0;0;19-80-10;
datap/pmed19.txt;19;80;8; pmed ; CPIF ;SZ;nobenders;124;124;0;0;0;0;0;0;4.36182;101;124;0;0;19-80-8;
datap/pmed19.txt;19;50;20; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;5.728148;101;0;0;0;19-50-20;
datap/pmed19.txt;19;50;15; pmed ; CPIF ;SZ;nobenders;28;28;0;0;0;0;0;0;4.955886;101;28;0;0;19-50-15;
datap/pmed19.txt;19;50;12; pmed ; CPIF ;SZ;nobenders;62;62;0;0;0;0;0;0;6.04347;101;62;0;0;19-50-12;
datap/pmed19.txt;19;50;10; pmed ; CPIF ;SZ;nobenders;89;89;0;0;0;0;0;0;3.898246;101;89;0;0;19-50-10;
datap/pmed19.txt;19;50;8; pmed ; CPIF ;SZ;nobenders;124;124;0;0;0;0;0;0;3.724697;101;124;0;0;19-50-8;
datap/pmed19.txt;19;25;20; pmed ; CPIF ;SZ;nobenders;3;3;0;0;0;0;0;400;90.937838;101;3;0;0;19-25-20;
datap/pmed19.txt;19;25;15; pmed ; CPIF ;SZ;nobenders;28;28;0;0;0;0;0;0;3.375379;101;28;0;0;19-25-15;
datap/pmed19.txt;19;25;12; pmed ; CPIF ;SZ;nobenders;62;62;0;0;0;0;0;0;3.529191;101;62;0;0;19-25-12;
datap/pmed19.txt;19;25;10; pmed ; CPIF ;SZ;nobenders;89;89;0;0;0;0;0;0;3.929163;101;89;0;0;19-25-10;
datap/pmed19.txt;19;25;8; pmed ; CPIF ;SZ;nobenders;124;124;0;0;0;0;0;0;2.232368;101;124;0;0;19-25-8;
datap/pmed20.txt;20;80;20; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;1.647629;101;0;0;0;20-80-20;
datap/pmed20.txt;20;80;15; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;1.662823;101;0;0;0;20-80-15;
datap/pmed20.txt;20;80;12; pmed ; CPIF ;SZ;nobenders;16;16;0;0;0;0;0;0;2.71557;101;16;0;0;20-80-12;
datap/pmed20.txt;20;80;10; pmed ; CPIF ;SZ;nobenders;41;41;0;0;0;0;0;0;2.437919;101;41;0;0;20-80-10;
datap/pmed20.txt;20;80;8; pmed ; CPIF ;SZ;nobenders;72;72;0;0;0;0;0;0;1.859782;101;72;0;0;20-80-8;
datap/pmed20.txt;20;50;20; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;1.388409;101;0;0;0;20-50-20;
datap/pmed20.txt;20;50;15; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;2.140806;101;0;0;0;20-50-15;
datap/pmed20.txt;20;50;12; pmed ; CPIF ;SZ;nobenders;16;16;0;0;0;0;0;0;2.019779;101;16;0;0;20-50-12;
datap/pmed20.txt;20;50;10; pmed ; CPIF ;SZ;nobenders;41;41;0;0;0;0;0;0;2.616318;101;41;0;0;20-50-10;
datap/pmed20.txt;20;50;8; pmed ; CPIF ;SZ;nobenders;72;72;0;0;0;0;0;0;1.986606;101;72;0;0;20-50-8;
datap/pmed20.txt;20;25;20; pmed ; CPIF ;SZ;nobenders;12;12;0;0;0;0;0;0;3.090439;101;12;0;0;20-25-20;
datap/pmed20.txt;20;25;15; pmed ; CPIF ;SZ;nobenders;12;12;0;0;0;0;0;0;6.068472;101;12;0;0;20-25-15;
datap/pmed20.txt;20;25;12; pmed ; CPIF ;SZ;nobenders;18;18;0;0;0;0;0;0;2.514233;101;18;0;0;20-25-12;
datap/pmed20.txt;20;25;10; pmed ; CPIF ;SZ;nobenders;43;43;0;0;0;0;0;0;2.852342;101;43;0;0;20-25-10;
datap/pmed20.txt;20;25;8; pmed ; CPIF ;SZ;nobenders;74;74;0;0;0;0;0;0;2.142125;101;74;0;0;20-25-8;
datap/pmed21.txt;21;80;20; pmed ; CPIF ;SZ;nobenders;212;212;0;0;0;0;0;2;14.273646;101;212;0;0;21-80-20;
datap/pmed21.txt;21;80;15; pmed ; CPIF ;SZ;nobenders;326;326;0;0;0;0;0;0;1.21411;101;326;0;0;21-80-15;
datap/pmed21.txt;21;80;12; pmed ; CPIF ;SZ;nobenders;381;381;0;0;0;0;0;0;1.037449;101;381;0;0;21-80-12;
datap/pmed21.txt;21;80;10; pmed ; CPIF ;SZ;nobenders;415;415;0;0;0;0;0;0;0.852376;101;415;0;0;21-80-10;
datap/pmed21.txt;21;80;8; pmed ; CPIF ;SZ;nobenders;438;438;0;0;0;0;0;0;1.213295;101;438;0;0;21-80-8;
datap/pmed21.txt;21;50;20; pmed ; CPIF ;SZ;nobenders;212;212;0;0;0;0;0;0;5.70051;101;212;0;0;21-50-20;
datap/pmed21.txt;21;50;15; pmed ; CPIF ;SZ;nobenders;326;326;0;0;0;0;0;0;3.091108;101;326;0;0;21-50-15;
datap/pmed21.txt;21;50;12; pmed ; CPIF ;SZ;nobenders;381;381;0;0;0;0;0;0;2.849515;101;381;0;0;21-50-12;
datap/pmed21.txt;21;50;10; pmed ; CPIF ;SZ;nobenders;415;415;0;0;0;0;0;0;2.117317;101;415;0;0;21-50-10;
datap/pmed21.txt;21;50;8; pmed ; CPIF ;SZ;nobenders;438;438;0;0;0;0;0;0;3.932783;101;438;0;0;21-50-8;
datap/pmed21.txt;21;25;20; pmed ; CPIF ;SZ;nobenders;212;212;0;0;0;0;0;0;20.643128;101;212;0;0;21-25-20;
datap/pmed21.txt;21;25;15; pmed ; CPIF ;SZ;nobenders;326;326;0;0;0;0;0;0;1.595758;101;326;0;0;21-25-15;
datap/pmed21.txt;21;25;12; pmed ; CPIF ;SZ;nobenders;381;381;0;0;0;0;0;0;2.186453;101;381;0;0;21-25-12;
datap/pmed21.txt;21;25;10; pmed ; CPIF ;SZ;nobenders;415;415;0;0;0;0;0;0;1.31026;101;415;0;0;21-25-10;
datap/pmed21.txt;21;25;8; pmed ; CPIF ;SZ;nobenders;438;438;0;0;0;0;0;0;1.195866;101;438;0;0;21-25-8;
datap/pmed22.txt;22;80;20; pmed ; CPIF ;SZ;nobenders;160;160;0;0;0;0;0;0;61.145841;101;160;0;0;22-80-20;
datap/pmed22.txt;22;80;15; pmed ; CPIF ;SZ;nobenders;269;269;0;0;0;0;0;0;65.730395;101;269;0;0;22-80-15;
datap/pmed22.txt;22;80;12; pmed ; CPIF ;SZ;nobenders;334;334;0;0;0;0;0;0;51.970138;101;334;0;0;22-80-12;
datap/pmed22.txt;22;80;10; pmed ; CPIF ;SZ;nobenders;376;376;0;0;0;0;0;0;5.338134;101;376;0;0;22-80-10;
datap/pmed22.txt;22;80;8; pmed ; CPIF ;SZ;nobenders;405;405;0;0;0;0;0;0;4.073554;101;405;0;0;22-80-8;
datap/pmed22.txt;22;50;20; pmed ; CPIF ;SZ;nobenders;160;159.993205;0;0;0;0;0;0;96.083371;102;160;0;4.24688E-05;22-50-20;
datap/pmed22.txt;22;50;15; pmed ; CPIF ;SZ;nobenders;269;269;0;0;0;0;0;0;14.014008;101;269;0;0;22-50-15;
datap/pmed22.txt;22;50;12; pmed ; CPIF ;SZ;nobenders;334;334;0;0;0;0;0;0;4.908169;101;334;0;0;22-50-12;
datap/pmed22.txt;22;50;10; pmed ; CPIF ;SZ;nobenders;376;376;0;0;0;0;0;0;6.631916;101;376;0;0;22-50-10;
datap/pmed22.txt;22;50;8; pmed ; CPIF ;SZ;nobenders;405;405;0;0;0;0;0;0;4.654548;101;405;0;0;22-50-8;
datap/pmed22.txt;22;25;20; pmed ; CPIF ;SZ;nobenders;164;164;0;0;0;0;0;120;35.030878;101;164;0;0;22-25-20;
datap/pmed22.txt;22;25;15; pmed ; CPIF ;SZ;nobenders;269;269;0;0;0;0;0;0;6.071261;101;269;0;0;22-25-15;
datap/pmed22.txt;22;25;12; pmed ; CPIF ;SZ;nobenders;334;334;0;0;0;0;0;0;1.77286;101;334;0;0;22-25-12;
datap/pmed22.txt;22;25;10; pmed ; CPIF ;SZ;nobenders;376;376;0;0;0;0;0;0;1.969241;101;376;0;0;22-25-10;
datap/pmed22.txt;22;25;8; pmed ; CPIF ;SZ;nobenders;405;405;0;0;0;0;0;0;1.325968;101;405;0;0;22-25-8;
datap/pmed23.txt;23;80;20; pmed ; CPIF ;SZ;nobenders;11;11;0;0;0;0;0;0;21.090888;101;11;0;0;23-80-20;
datap/pmed23.txt;23;80;15; pmed ; CPIF ;SZ;nobenders;62;62;0;0;0;0;0;0;26.091533;101;62;0;0;23-80-15;
datap/pmed23.txt;23;80;12; pmed ; CPIF ;SZ;nobenders;123;123;0;0;0;0;0;0;16.264275;101;123;0;0;23-80-12;
datap/pmed23.txt;23;80;10; pmed ; CPIF ;SZ;nobenders;165;165;0;0;0;0;0;0;6.189826;101;165;0;0;23-80-10;
datap/pmed23.txt;23;80;8; pmed ; CPIF ;SZ;nobenders;224;224;0;0;0;0;0;0;7.864813;101;224;0;0;23-80-8;
datap/pmed23.txt;23;50;20; pmed ; CPIF ;SZ;nobenders;11;11;0;0;0;0;0;0;25.983084;101;11;0;0;23-50-20;
datap/pmed23.txt;23;50;15; pmed ; CPIF ;SZ;nobenders;62;62;0;0;0;0;0;0;18.928699;101;62;0;0;23-50-15;
datap/pmed23.txt;23;50;12; pmed ; CPIF ;SZ;nobenders;123;123;0;0;0;0;0;0;6.008215;101;123;0;0;23-50-12;
datap/pmed23.txt;23;50;10; pmed ; CPIF ;SZ;nobenders;165;165;0;0;0;0;0;0;6.653289;101;165;0;0;23-50-10;
datap/pmed23.txt;23;50;8; pmed ; CPIF ;SZ;nobenders;224;224;0;0;0;0;0;0;9.963219;101;224;0;0;23-50-8;
datap/pmed23.txt;23;25;20; pmed ; CPIF ;SZ;nobenders;13;12.999974;0;0;0;0;0;583;158.963401;102;13;0;2E-06;23-25-20;
datap/pmed23.txt;23;25;15; pmed ; CPIF ;SZ;nobenders;63;63;0;0;0;0;0;104;517.57167;101;63;0;0;23-25-15;
datap/pmed23.txt;23;25;12; pmed ; CPIF ;SZ;nobenders;123;123;0;0;0;0;0;0;7.067718;101;123;0;0;23-25-12;
datap/pmed23.txt;23;25;10; pmed ; CPIF ;SZ;nobenders;165;165;0;0;0;0;0;0;3.387139;101;165;0;0;23-25-10;
datap/pmed23.txt;23;25;8; pmed ; CPIF ;SZ;nobenders;224;224;0;0;0;0;0;0;3.55263;101;224;0;0;23-25-8;
datap/pmed24.txt;24;80;20; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;1.870816;101;0;0;0;24-80-20;
datap/pmed24.txt;24;80;15; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;18.873152;101;0;0;0;24-80-15;
datap/pmed24.txt;24;80;12; pmed ; CPIF ;SZ;nobenders;39;39;0;0;0;0;0;0;10.24137;101;39;0;0;24-80-12;
datap/pmed24.txt;24;80;10; pmed ; CPIF ;SZ;nobenders;74;74;0;0;0;0;0;0;13.080843;101;74;0;0;24-80-10;
datap/pmed24.txt;24;80;8; pmed ; CPIF ;SZ;nobenders;114;114;0;0;0;0;0;0;7.190569;101;114;0;0;24-80-8;
datap/pmed24.txt;24;50;20; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;8.919182;101;0;0;0;24-50-20;
datap/pmed24.txt;24;50;15; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;20.307647;101;0;0;0;24-50-15;
datap/pmed24.txt;24;50;12; pmed ; CPIF ;SZ;nobenders;39;39;0;0;0;0;0;0;11.366505;101;39;0;0;24-50-12;
datap/pmed24.txt;24;50;10; pmed ; CPIF ;SZ;nobenders;74;74;0;0;0;0;0;0;8.528133;101;74;0;0;24-50-10;
datap/pmed24.txt;24;50;8; pmed ; CPIF ;SZ;nobenders;114;114;0;0;0;0;0;0;9.617114;101;114;0;0;24-50-8;
datap/pmed24.txt;24;25;20; pmed ; CPIF ;SZ;nobenders;2;2;0;0;0;0;0;0;11.262481;101;2;0;0;24-25-20;
datap/pmed24.txt;24;25;15; pmed ; CPIF ;SZ;nobenders;2;2;0;0;0;0;0;0;30.463426;101;2;0;0;24-25-15;
datap/pmed24.txt;24;25;12; pmed ; CPIF ;SZ;nobenders;39;39;0;0;0;0;0;0;9.151285;101;39;0;0;24-25-12;
datap/pmed24.txt;24;25;10; pmed ; CPIF ;SZ;nobenders;74;74;0;0;0;0;0;0;7.134175;101;74;0;0;24-25-10;
datap/pmed24.txt;24;25;8; pmed ; CPIF ;SZ;nobenders;114;114;0;0;0;0;0;0;5.482822;101;114;0;0;24-25-8;
datap/pmed25.txt;25;80;20; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;2.967249;101;0;0;0;25-80-20;
datap/pmed25.txt;25;80;15; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;1.433813;101;0;0;0;25-80-15;
datap/pmed25.txt;25;80;12; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;2.331955;101;0;0;0;25-80-12;
datap/pmed25.txt;25;80;10; pmed ; CPIF ;SZ;nobenders;16;16;0;0;0;0;0;0;4.04947;101;16;0;0;25-80-10;
datap/pmed25.txt;25;80;8; pmed ; CPIF ;SZ;nobenders;47;47;0;0;0;0;0;0;3.381951;101;47;0;0;25-80-8;
datap/pmed25.txt;25;50;20; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;4.419037;101;0;0;0;25-50-20;
datap/pmed25.txt;25;50;15; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;5.256698;101;0;0;0;25-50-15;
datap/pmed25.txt;25;50;12; pmed ; CPIF ;SZ;nobenders;0;0;0;0;0;0;0;0;8.266537;101;0;0;0;25-50-12;
datap/pmed25.txt;25;50;10; pmed ; CPIF ;SZ;nobenders;16;16;0;0;0;0;0;0;8.622809;101;16;0;0;25-50-10;
datap/pmed25.txt;25;50;8; pmed ; CPIF ;SZ;nobenders;47;47;0;0;0;0;0;0;7.853174;101;47;0;0;25-50-8;
datap/pmed25.txt;25;25;20; pmed ; CPIF ;SZ;nobenders;3;3;0;0;0;0;0;0;5.112333;101;3;0;0;25-25-20;
datap/pmed25.txt;25;25;15; pmed ; CPIF ;SZ;nobenders;3;3;0;0;0;0;0;0;6.080743;101;3;0;0;25-25-15;
datap/pmed25.txt;25;25;12; pmed ; CPIF ;SZ;nobenders;3;3;0;0;0;0;0;30;23.510146;101;3;0;0;25-25-12;
datap/pmed25.txt;25;25;10; pmed ; CPIF ;SZ;nobenders;16;16;0;0;0;0;0;0;7.535004;101;16;0;0;25-25-10;
datap/pmed25.txt;25;25;8; pmed ; CPIF ;SZ;nobenders;47;47;0;0;0;0;0;0;6.436395;101;47;0;0;25-25-8;
datap/pmed26.txt;26;80;20; pmed ; CPIF ;SZ;nobenders;174;174;0;0;0;0;0;5;19.126147;101;174;0;0;26-80-20;
